blocks_file,start,dur,rest,mult_problemB,mult_options,stim_trial,mult_stim,type,ProblemSize,InterferenceLH,InterferenceLevel,mult_type,corrRESP,blocks_set.thisRepN,blocks_set.thisTrialN,blocks_set.thisN,blocks_set.thisIndex,TRIALS.thisRepN,TRIALS.thisTrialN,TRIALS.thisN,TRIALS.thisIndex,timer_loop.thisRepN,timer_loop.thisTrialN,timer_loop.thisN,timer_loop.thisIndex,WAIT_TEXT.started,WAIT_TEXT.stopped,scan_start_trigger.keys,scan_start_trigger.rt,scan_start_trigger.started,scan_start_trigger.stopped,MAIN_SCREEN.started,MAIN_SCREEN.stopped,Block_Text.started,Block_Text.stopped,asterisk500ms.started,asterisk500ms.stopped,mult_question_text.started,mult_question_text.stopped,equal_text.started,equal_text.stopped,blank250_text.started,blank250_text.stopped,Mult_OPTION.started,Mult_OPTION.stopped,Mult_YN.started,Mult_YN.stopped,Mult_Resp.keys,Mult_Resp.corr,Mult_Resp.rt,Mult_Resp.started,Mult_Resp.stopped,Strategy_Q.started,Strategy_Q.stopped,Strategy_Option.started,Strategy_Option.stopped,Strategy_RESP.keys,Strategy_RESP.rt,Strategy_RESP.started,Strategy_RESP.stopped,jitters.started,jitters.stopped,resting_text.started,resting_text.stopped,countdown_timer.started,countdown_timer.stopped,participant,Date of birth (DD/MM/YEAR),gender,Testing Date (DD/MM/YEAR),session,handedness,date,expName,psychopyVersion,frameRate
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.94663360100003,None,387.94663360100003,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.94659055700004,None,388.94659055700004,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,10,7.5,3.4,3 x 4,15,9,3 x 4 = 15,small-sized_high-interference,small-sized,high-interference,10,IncorrectRESP,d,0,1,1,1,0,0,0,0,,,,,,,,,,,,,389.94857341299985,None,399.97116116000007,None,400.4479389160001,None,402.44795020599986,None,403.1976146259999,None,403.4488325719999,None,403.4488325719999,None,a,0,1.2268981100000929,403.4488325719999,None,404.69736584300017,None,404.69736584300017,None,d,0.4423441660001117,404.69736584300017,None,405.1638699,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,20.9,7.5,7,9 x 5,40,15,9 x 5 = 40,large-sized_low-interference,large-sized,low-interference,6,IncorrectRESP,d,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,408.56427023100014,None,409.0636200260001,None,411.06251765199977,None,411.81426445499983,None,412.0641449149998,None,412.0641449149998,None,a,0,0.9636830340000415,412.0641449149998,None,413.04675409499987,None,413.04675409499987,None,d,0.34108083599994643,413.04675409499987,None,413.4138609030001,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,35.4,7.5,6.6,6 x 4,24,10,6 x 4 = 24,small-sized_high-interference,small-sized,high-interference,12,CorrectRESP,a,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,420.4138190089998,None,420.9137670219998,None,422.91366135199996,None,423.66414876199997,None,423.9147492520001,None,423.9147492520001,None,d,0,0.6730722520001109,423.9147492520001,None,424.61348817499993,None,424.61348817499993,None,d,0.27023108999992473,424.61348817499993,None,424.9137038519998,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,49.5,7.5,12,7 x 6,42,23,7 x 6 = 42,large-sized_high-interference,large-sized,high-interference,22,CorrectRESP,a,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,431.51431989899993,None,432.0113570630001,None,434.00286010699983,None,434.74377752400005,None,434.9899740999999,None,434.9899740999999,None,d,0,0.7337651749999168,434.9899740999999,None,435.74731869900006,None,435.74731869900006,None,d,0.3043959790002191,435.74731869900006,None,436.08092302299974,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,69,7.5,4.9,6 x 2,12,6,6 x 2 = 12,small-sized_low-interference,small-sized,low-interference,3,CorrectRESP,a,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,448.08070591800015,None,448.5796505,None,450.57975007000005,None,451.3309232490001,None,451.5810305639998,None,451.5810305639998,None,d,0,0.6067596410002807,451.5810305639998,None,452.2136931599998,None,452.2136931599998,None,d,0.2860553800001071,452.2136931599998,None,452.53092755499983,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,81.4,7.5,6.6,4 x 9,32,20,4 x 9 = 32,large-sized_high-interference,large-sized,high-interference,9,IncorrectRESP,d,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,457.43072238800005,None,457.93058621599994,None,459.9301124399999,None,460.67974470599984,None,460.93094980299975,None,460.93094980299975,None,a,0,0.8808557100001053,460.93094980299975,None,461.83112592299995,None,461.83112592299995,None,d,0.3326732360001188,461.83112592299995,None,462.1806205409998,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,95.5,7.5,2.6,5 x 5,30,3,5 x 5 = 30,small-sized_low-interference,small-sized,low-interference,3,IncorrectRESP,d,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,468.7804247,None,469.28120150099994,None,471.2804966,None,472.03040476900014,None,472.28169622999985,None,472.28169622999985,None,a,0,0.7701572500000111,472.28169622999985,None,473.08075353699996,None,473.08075353699996,None,d,0.2990340669998659,473.08075353699996,None,473.39739849399984,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,105.6,7.5,3.7,8 x 4,32,24,8 x 4 = 32,large-sized_high-interference,large-sized,high-interference,25,CorrectRESP,a,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,475.9968759379999,None,476.49705429200003,None,478.4975011759998,None,479.2476052940001,None,479.49721964499986,None,479.49721964499986,None,d,0,0.6505052399998021,479.49721964499986,None,480.18074488799994,None,480.18074488799994,None,d,0.2790222769999673,480.18074488799994,None,480.4803972949999,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,116.8,7.5,3.1,2 x 9,16,2,2 x 9 = 16,small-sized_low-interference,small-sized,low-interference,7,IncorrectRESP,d,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,484.18072388200017,None,484.6794388489998,None,486.6802429479999,None,487.43075297199994,None,487.6797468,None,487.6797468,None,d,1,0.8439546660001724,487.6797468,None,488.54700770399995,None,488.54700770399995,None,d,1.272831462999875,488.54700770399995,None,489.8473315460001,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,127.4,7.5,12.2,5 x 8,45,21,5 x 8 = 45,large-sized_high-interference,large-sized,high-interference,9,IncorrectRESP,d,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,492.94693536299974,None,493.4473824460001,None,495.4475306129998,None,496.1973460009999,None,496.4475158949999,None,496.4475158949999,None,a,0,1.0201944420000473,496.4475158949999,None,497.4971163709997,None,497.4971163709997,None,d,0.3307221430000027,497.4971163709997,None,497.8470135110001,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,147.1,7.5,13.3,6 x 6,30,13,6 x 6 = 30,large-sized_low-interference,large-sized,low-interference,4,IncorrectRESP,d,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,510.04783386200006,None,510.5472078399998,None,512.5475162,None,513.2973146,None,513.5472728599998,None,513.5472728599998,None,a,0,1.328493711000192,513.5472728599998,None,514.8970955,None,514.8970955,None,d,0.34666773199978707,514.8970955,None,515.2636858259998,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,167.9,7.5,2.8,7 x 3,21,11,7 x 3 = 21,small-sized_high-interference,small-sized,high-interference,13,CorrectRESP,a,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,528.5640005079999,None,529.0640523799998,None,531.0626856260001,None,531.8136237979998,None,532.0644776419999,None,532.0644776419999,None,d,0,0.6993743279999762,532.0644776419999,None,532.7808324019998,None,532.7808324019998,None,d,0.2629806280001503,532.7808324019998,None,533.0637564670001,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,178.2,7.5,3.4,8 x 7,56,22,8 x 7 = 56,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,535.8641907440001,None,536.3641740419998,None,538.3646309840001,None,539.1145110289999,None,539.3648086089997,None,539.3648086089997,None,d,0,1.2629812179998225,539.3648086089997,None,540.6473919629998,None,540.6473919629998,None,d,0.21238803400001416,540.6473919629998,None,540.8806944809999,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,189.1,7.5,3.9,3 x 8,24,12,3 x 8 = 24,small-sized_high-interference,small-sized,high-interference,13,CorrectRESP,a,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,544.2812391,None,544.7810572,None,546.7809978,None,547.5310363859999,None,547.7806563149998,None,547.7806563149998,None,d,0,0.6551723600000514,547.7806563149998,None,548.4640944769999,None,548.4640944769999,None,d,0.20373828499987212,548.4640944769999,None,548.6974260890001,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,200.5,7.5,2,5 x 6,36,14,5 x 6 = 36,large-sized_low-interference,large-sized,low-interference,6,IncorrectRESP,d,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,552.5972656,None,553.0971691,None,555.0975640199999,None,555.8475302000002,None,556.0998668399998,None,556.0998668399998,None,d,1,1.079974712999956,556.0998668399998,None,557.1975033,None,557.1975033,None,d,0.31824941000013496,557.1975033,None,557.5473416,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,210,7.5,8.2,7 x 2,12,1,7 x 2 = 12,small-sized_low-interference,small-sized,low-interference,4,IncorrectRESP,d,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,559.5474233270002,None,560.0470919220002,None,562.0640338469998,None,562.8141337789998,None,563.0646089309998,None,563.0646089309998,None,a,0,0.8912017349998678,563.0646089309998,None,563.9803699409999,None,563.9803699409999,None,d,0.3914468059997489,563.9803699409999,None,564.3962264,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,225.7,7.5,6.5,9 x 9,81,16,9 x 9 = 81,large-sized_low-interference,large-sized,low-interference,6,CorrectRESP,a,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,572.5946365219997,None,573.0944587210001,None,575.0978263779998,None,575.8478436699997,None,576.0975155159999,None,576.0975155159999,None,d,0,0.818227104,576.0975155159999,None,576.9480110899999,None,576.9480110899999,None,d,0.18371939200005727,576.9480110899999,None,577.1643726900002,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,239.7,7.5,6.2,4 x 5,16,8,4 x 5 = 16,small-sized_high-interference,small-sized,high-interference,8,IncorrectRESP,d,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,583.6641580979999,None,584.1637866249998,None,586.1640619909999,None,586.9143217,None,587.1654535809998,None,587.1654535809998,None,a,0,0.8623507970000901,587.1654535809998,None,588.0469671689998,None,588.0469671689998,None,d,0.4927596640000047,588.0469671689998,None,588.5636006,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,253.4,7.5,11.8,8 x 2,16,5,8 x 2 = 16,small-sized_low-interference,small-sized,low-interference,7,CorrectRESP,a,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,594.7640626259999,None,595.2639167439997,None,597.2641589639998,None,598.0139206569997,None,598.2641210779998,None,598.2641210779998,None,d,0,0.7396987189999891,598.2641210779998,None,599.0306053029999,None,599.0306053029999,None,d,0.1891823729997668,599.0306053029999,None,599.2469432610001,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,272.7,7.5,3.7,7 x 5,35,17,7 x 5 = 35,large-sized_low-interference,large-sized,low-interference,7,CorrectRESP,a,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,611.0439555,None,611.5393291519999,None,613.5478052640001,None,614.2979461340001,None,614.5479533,None,614.5479533,None,d,0,0.8957916510003088,614.5479533,None,615.4636592530001,None,615.4636592530001,None,d,0.5481067350001467,615.4636592530001,None,616.0300100680001,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,283.9,7.5,6,6 x 3,15,7,6 x 3 = 15,small-sized_high-interference,small-sized,high-interference,8,IncorrectRESP,d,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,619.7306425490001,None,620.2303071289998,None,622.2308545989999,None,622.9806449389998,None,623.2311861110002,None,623.2311861110002,None,a,0,1.5405973279998761,623.2311861110002,None,624.7968425839999,None,624.7968425839999,None,d,0.32687411599999905,624.7968425839999,None,625.1473084650002,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,297.4,7.5,6.1,9 x 3,24,19,9 x 3 = 24,large-sized_high-interference,large-sized,high-interference,9,IncorrectRESP,d,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,631.1473292,None,631.6472955,None,633.6474007349998,None,634.3970519509999,None,634.6476937,None,634.6476937,None,d,1,1.2040148099999897,634.6476937,None,635.8815457830001,None,635.8815457830001,None,d,0.33024093799986076,635.8815457830001,None,636.2301689679998,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,311,7.5,5.1,4 x 4,16,4,4 x 4 = 16,small-sized_low-interference,small-sized,low-interference,5,CorrectRESP,a,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,642.3308830169999,None,642.8276423,None,644.8311169869999,None,645.5809246610002,None,645.8318452240001,None,645.8318452240001,None,d,0,0.7559756399996331,645.8318452240001,None,646.6141378,None,646.6141378,None,d,0.21371291400009795,646.6141378,None,646.8472810869998,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,323.6,7.5,3.9,7 x 7,49,18,7 x 7 = 49,large-sized_low-interference,large-sized,low-interference,7,CorrectRESP,a,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,651.9475155300001,None,652.4470289689998,None,654.4474269,None,655.1974840620001,None,655.4482600719998,None,655.4482600719998,None,d,0,0.9235631279998415,655.4482600719998,None,656.3966058659998,None,656.3966058659998,None,d,0.18331167999986064,656.3966058659998,None,656.596763,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.4999612359998,None,660.4999612359998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.5151218400001,None,661.5151218400001,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.5143492719999,None,662.5143492719999,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.5145960300001,None,663.5145960300001,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.5141707950002,None,664.5141707950002,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.5149156100001,None,665.5149156100001,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.5141392689998,None,666.5141392689998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.5144144,None,667.5144144,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.5143245,None,668.5143245,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.5143641730001,None,669.5143641730001,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.5141315790001,None,670.5141315790001,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.5147831549998,None,671.5147831549998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.5153826639998,None,672.5153826639998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.5155234079998,None,673.5155234079998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.5157680940001,None,674.5157680940001,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.5151008789999,None,675.5151008789999,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.5161925369998,None,676.5161925369998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.5162892879998,None,677.5162892879998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.5155088,None,678.5155088,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.5146931,None,679.5146931,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.5147689,None,680.5147689,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.5159457579998,None,681.5159457579998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.5144772079998,None,682.5144772079998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.5144792659999,None,683.5144792659999,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.5145773529998,None,684.5145773529998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.5145821699998,None,685.5145821699998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.5143933129998,None,686.5143933129998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.5140558049998,None,687.5140558049998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.5139992559998,None,688.5139992559998,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.5138402080001,None,689.5138402080001,None,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
block2.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-07,06/10/2001,1: Male,21/09/2023,001,1: right,2023_Sep_21_1802,[FINAL]_fmri_multiplication,2021.2.3,60.03561168403355
